,Type,Subpopulation,Indicator,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
50,Basin,ZONE 4,TP_Category,Total,14,100,0,100,100,34220.87523,129.4936177,33967.07241,34474.67806
51,Basin,ZONE 5,TP_Category,0,8,60.52435617,10.9836604,38.99677735,82.05193498,31364.39047,6611.187033,18406.70199,44322.07895
52,Basin,ZONE 5,TP_Category,1,6,39.47564383,10.9836604,17.94806502,61.00322265,20456.71504,5218.20506,10229.22106,30684.20903
53,Basin,ZONE 5,TP_Category,Total,14,100,0,100,100,51821.10552,2365.842798,47184.13884,56458.07219
54,Basin,ZONE 6,TP_Category,0,8,99.46501269,0.349232543,98.78052948,100,86391.13981,42530.9935,3031.924323,169750.3553
55,Basin,ZONE 6,TP_Category,1,7,0.534987314,0.349232543,0,1.21947052,464.6675506,80.61052522,306.6738244,622.6612768
56,Basin,ZONE 6,TP_Category,Total,15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
57,Combined,All Basins,DO_Category,0,4,3.85321722,2.212290266,0,8.189226464,11525.8254,6619.081857,0,24498.98745
58,Combined,All Basins,DO_Category,1,84,96.14678278,2.212290266,91.81077354,100,287596.3041,43159.88922,203004.4757,372188.1325
59,Combined,All Basins,DO_Category,Total,88,100,0,100,100,299122.1295,42659.60929,215510.8317,382733.4273
60,Basin,ZONE 1,DO_Category,0,2,14.30855971,8.632979289,0,31.2288882,2032.545266,1238.044601,0,4459.068096
61,Basin,ZONE 1,DO_Category,1,13,85.69144029,8.632979289,68.7711118,100,12172.55509,1197.025058,9826.429083,14518.68109
62,Basin,ZONE 1,DO_Category,Total,15,100,0,100,100,14205.10035,344.9923019,13528.92786,14881.27284
63,Basin,ZONE 2,DO_Category,1,15,100,0,100,100,4503.638629,34.20675214,4436.594627,4570.682632
64,Basin,ZONE 2,DO_Category,Total,15,100,0,100,100,4503.638629,34.20675214,4436.594627,4570.682632
65,Basin,ZONE 3,DO_Category,0,1,6.579396512,5.717284644,0,17.7850685,7073.877795,6146.987066,0,19121.75106
66,Basin,ZONE 3,DO_Category,1,14,93.42060349,5.717284644,82.2149315,100,100441.7246,6970.729214,86779.34641,114104.1028
67,Basin,ZONE 3,DO_Category,Total,15,100,0,100,100,107515.6024,3401.387686,100849.005,114182.1998
68,Basin,ZONE 4,DO_Category,0,1,7.069960442,6.199936841,0,19.22161336,2419.402342,2119.915142,0,6574.35967
69,Basin,ZONE 4,DO_Category,1,13,92.93003956,6.199936841,80.77838664,100,31801.47289,2148.27004,27590.94098,36012.0048
70,Basin,ZONE 4,DO_Category,Total,14,100,0,100,100,34220.87523,129.4936177,33967.07241,34474.67806
71,Basin,ZONE 5,DO_Category,1,14,100,0,100,100,51821.10552,2365.842798,47184.13884,56458.07219
72,Basin,ZONE 5,DO_Category,Total,14,100,0,100,100,51821.10552,2365.842798,47184.13884,56458.07219
73,Basin,ZONE 6,DO_Category,1,15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
74,Basin,ZONE 6,DO_Category,Total,15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
75,Combined,All Basins,TN_TP_DO_Category,1,23,55.39018748,4.813882503,45.95515115,64.82522381,165684.3083,45206.15885,77081.86511,254286.7515
76,Combined,All Basins,TN_TP_DO_Category,2,24,23.69708409,4.18571177,15.49323977,31.90092841,70883.22256,12149.63646,47070.37267,94696.07245
77,Combined,All Basins,TN_TP_DO_Category,3,41,20.91272843,3.869099373,13.329433,28.49602385,62554.59861,11262.71598,40480.08093,84629.11629
78,Combined,All Basins,TN_TP_DO_Category,Total,88,100,0,100,100,299122.1295,42659.60929,215510.8317,382733.4273
79,Basin,ZONE 1,TN_TP_DO_Category,1,3,18.59135069,9.044740296,0.863985461,36.31871592,2640.920022,1259.444225,172.4547014,5109.385343
80,Basin,ZONE 1,TN_TP_DO_Category,2,5,34.97530744,10.2344297,14.91619382,55.03442106,4968.27752,1494.880096,2038.366372,7898.188669
81,Basin,ZONE 1,TN_TP_DO_Category,3,7,46.43334187,8.035444132,30.68416077,62.18252297,6595.902809,1165.589316,4311.389728,8880.41589
82,Basin,ZONE 1,TN_TP_DO_Category,Total,15,100,0,100,100,14205.10035,344.9923019,13528.92786,14881.27284
83,Basin,ZONE 2,TN_TP_DO_Category,1,1,6.398403479,5.149615147,0,16.4914637,288.1609707,232.6007189,0,744.0500026
84,Basin,ZONE 2,TN_TP_DO_Category,2,1,5.646538173,4.684368621,0,14.82773196,254.2996744,209.2516819,0,664.4254346
85,Basin,ZONE 2,TN_TP_DO_Category,3,13,87.95505835,5.108963235,77.94167441,97.96844229,3961.177984,246.6819647,3477.690218,4444.665751
86,Basin,ZONE 2,TN_TP_DO_Category,Total,15,100,0,100,100,4503.638629,34.20675214,4436.594627,4570.682632
87,Basin,ZONE 3,TN_TP_DO_Category,1,5,36.52851025,11.90155844,13.20188436,59.85513615,39273.84785,13488.97494,12835.94277,65711.75292
88,Basin,ZONE 3,TN_TP_DO_Category,2,7,44.70378819,10.37424939,24.37063302,65.03694336,48063.54717,10732.71017,27027.82179,69099.27256
89,Basin,ZONE 3,TN_TP_DO_Category,3,3,18.76770156,8.413823259,2.276910998,35.25849212,20178.20739,8860.980717,2811.004314,37545.41046
90,Basin,ZONE 3,TN_TP_DO_Category,Total,15,100,0,100,100,107515.6024,3401.387686,100849.005,114182.1998
91,Basin,ZONE 4,TN_TP_DO_Category,1,4,28.58856123,8.530364239,11.86935455,45.30776791,9783.255869,2908.927355,4081.863019,15484.64872
92,Basin,ZONE 4,TN_TP_DO_Category,2,4,28.44620818,9.216760011,10.3816905,46.51072585,9734.541409,3152.789507,3555.187524,15913.89529
93,Basin,ZONE 4,TN_TP_DO_Category,3,6,42.96523059,11.89923357,19.64316135,66.28729983,14703.07796,4085.376879,6695.88641,22710.2695
94,Basin,ZONE 4,TN_TP_DO_Category,Total,14,100,0,100,100,34220.87523,129.4936177,33967.07241,34474.67806
95,Basin,ZONE 5,TN_TP_DO_Category,1,7,53.1814983,11.11811015,31.39040282,74.97259378,27559.24035,6531.127983,14758.46473,40360.01598
96,Basin,ZONE 5,TN_TP_DO_Category,2,2,14.68571572,8.678608919,0,31.69547664,7610.300241,4494.631508,0,16419.61612
97,Basin,ZONE 5,TN_TP_DO_Category,3,5,32.13278597,11.26523964,10.053322,54.21224994,16651.56492,5496.866303,5877.904943,27425.2249
98,Basin,ZONE 5,TN_TP_DO_Category,Total,14,100,0,100,100,51821.10552,2365.842798,47184.13884,56458.07219
99,Basin,ZONE 6,TN_TP_DO_Category,1,3,99.17458128,0.492076043,98.21012996,100,86138.88326,42531.00703,2779.641267,169498.1253
100,Basin,ZONE 6,TN_TP_DO_Category,2,5,0.290431408,0.152553258,0,0.589430298,252.2565439,48.49496102,157.2081668,347.3049209
