"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"38","Combined","All Basins","Arsenic_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"39","Basin","ZONE 1","Arsenic_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"40","Basin","ZONE 1","Arsenic_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"41","Basin","ZONE 2","Arsenic_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"42","Basin","ZONE 2","Arsenic_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"43","Basin","ZONE 3","Arsenic_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"44","Basin","ZONE 3","Arsenic_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"45","Basin","ZONE 4","Arsenic_PEC_Category","0",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"46","Basin","ZONE 4","Arsenic_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"47","Basin","ZONE 5","Arsenic_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"48","Basin","ZONE 5","Arsenic_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"49","Basin","ZONE 6","Arsenic_PEC_Category","0",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"50","Basin","ZONE 6","Arsenic_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"51","Combined","All Basins","Cadmium_PEC_Category","0",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"52","Combined","All Basins","Cadmium_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"53","Basin","ZONE 1","Cadmium_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"54","Basin","ZONE 1","Cadmium_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"55","Basin","ZONE 2","Cadmium_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"56","Basin","ZONE 2","Cadmium_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"57","Basin","ZONE 3","Cadmium_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"58","Basin","ZONE 3","Cadmium_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"59","Basin","ZONE 4","Cadmium_PEC_Category","0",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"60","Basin","ZONE 4","Cadmium_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"61","Basin","ZONE 5","Cadmium_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"62","Basin","ZONE 5","Cadmium_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"63","Basin","ZONE 6","Cadmium_PEC_Category","0",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"64","Basin","ZONE 6","Cadmium_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"65","Combined","All Basins","Chromium_PEC_Category","0",80,99.9736928691422,0.0241859207257306,99.9262893355868,100,205678.993245,4265.41609786464,197318.931314107,214039.055175892
"66","Combined","All Basins","Chromium_PEC_Category","1",1,0.0263071308578545,0.0241859207257306,0,0.0737106644132273,54.1224799717095,48.7596574039493,0,149.689652381962
"67","Combined","All Basins","Chromium_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"68","Basin","ZONE 1","Chromium_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"69","Basin","ZONE 1","Chromium_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"70","Basin","ZONE 2","Chromium_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"71","Basin","ZONE 2","Chromium_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"72","Basin","ZONE 3","Chromium_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"73","Basin","ZONE 3","Chromium_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"74","Basin","ZONE 4","Chromium_PEC_Category","0",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
