"","Type","Subpopulation","Indicator","Value","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"2134","Basin","ZONE 1","Cadmium_Sediments",0.39,13,85.6914402877027,8.17273154720546,69.6731807998657,100,13267.1076480697,1245.93305407367,10825.1237349373,15709.0915612021
"2135","Basin","ZONE 1","Cadmium_Sediments",0.4,14,93.5212560257585,5.31038758258605,83.1130876199411,100,14479.3525107138,848.500403900172,12816.3222782017,16142.3827432258
"2136","Basin","ZONE 1","Cadmium_Sediments",0.43,14,93.5212560257585,5.31038758258605,83.1130876199411,100,14479.3525107138,848.500403900172,12816.3222782017,16142.3827432258
"2137","Basin","ZONE 1","Cadmium_Sediments",0.45,14,93.5212560257585,5.31038758258605,83.1130876199411,100,14479.3525107138,848.500403900172,12816.3222782017,16142.3827432258
"2138","Basin","ZONE 1","Cadmium_Sediments",0.47,14,93.5212560257585,5.31038758258605,83.1130876199411,100,14479.3525107138,848.500403900172,12816.3222782017,16142.3827432258
"2139","Basin","ZONE 1","Cadmium_Sediments",0.48,14,93.5212560257585,5.31038758258605,83.1130876199411,100,14479.3525107138,848.500403900172,12816.3222782017,16142.3827432258
"2140","Basin","ZONE 1","Cadmium_Sediments",0.5,14,93.5212560257585,5.31038758258605,83.1130876199411,100,14479.3525107138,848.500403900172,12816.3222782017,16142.3827432258
"2141","Basin","ZONE 1","Cadmium_Sediments",0.57,14,93.5212560257585,5.31038758258605,83.1130876199411,100,14479.3525107138,848.500403900172,12816.3222782017,16142.3827432258
"2142","Basin","ZONE 1","Cadmium_Sediments",0.62,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2143","Basin","ZONE 1","Cadmium_Sediments",0.67,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2144","Basin","ZONE 1","Cadmium_Sediments",0.74,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2145","Basin","ZONE 1","Cadmium_Sediments",0.76,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2146","Basin","ZONE 1","Cadmium_Sediments",0.83,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2147","Basin","ZONE 1","Cadmium_Sediments",0.91,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2148","Basin","ZONE 1","Cadmium_Sediments",0.94,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2149","Basin","ZONE 1","Cadmium_Sediments",0.97,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2150","Basin","ZONE 1","Cadmium_Sediments",1.06,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2151","Basin","ZONE 1","Cadmium_Sediments",1.09,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2152","Basin","ZONE 1","Cadmium_Sediments",1.1,15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"2153","Basin","ZONE 2","Cadmium_Sediments",0.077,0,0,0,0,0,0,0,0,0
"2154","Basin","ZONE 2","Cadmium_Sediments",0.079,0,0,0,0,0,0,0,0,0
"2155","Basin","ZONE 2","Cadmium_Sediments",0.084,0,0,0,0,0,0,0,0,0
"2156","Basin","ZONE 2","Cadmium_Sediments",0.085,0,0,0,0,0,0,0,0,0
"2157","Basin","ZONE 2","Cadmium_Sediments",0.086,0,0,0,0,0,0,0,0,0
"2158","Basin","ZONE 2","Cadmium_Sediments",0.087,0,0,0,0,0,0,0,0,0
"2159","Basin","ZONE 2","Cadmium_Sediments",0.088,0,0,0,0,0,0,0,0,0
"2160","Basin","ZONE 2","Cadmium_Sediments",0.089,1,6.4760072758752,5.36737999637846,0,16.9958787601177,291.954123076915,241.933917003305,0,766.135887042095
"2161","Basin","ZONE 2","Cadmium_Sediments",0.09,1,6.4760072758752,5.36737999637846,0,16.9958787601177,291.954123076915,241.933917003305,0,766.135887042095
"2162","Basin","ZONE 2","Cadmium_Sediments",0.091,1,6.4760072758752,5.36737999637846,0,16.9958787601177,291.954123076915,241.933917003305,0,766.135887042095
"2163","Basin","ZONE 2","Cadmium_Sediments",0.092,1,6.4760072758752,5.36737999637846,0,16.9958787601177,291.954123076915,241.933917003305,0,766.135887042095
"2164","Basin","ZONE 2","Cadmium_Sediments",0.093,1,6.4760072758752,5.36737999637846,0,16.9958787601177,291.954123076915,241.933917003305,0,766.135887042095
"2165","Basin","ZONE 2","Cadmium_Sediments",0.094,2,13.3697539161916,8.09711985163174,0,29.2398172038941,602.740950415059,364.965211194479,0,1318.05961996629
"2166","Basin","ZONE 2","Cadmium_Sediments",0.095,3,20.2635005565079,8.86193554208569,2.89442606070452,37.6325750523113,913.527777753203,399.394993388241,130.727975106638,1696.32758039977
"2167","Basin","ZONE 2","Cadmium_Sediments",0.097,3,20.2635005565079,8.86193554208569,2.89442606070452,37.6325750523113,913.527777753203,399.394993388241,130.727975106638,1696.32758039977
"2168","Basin","ZONE 2","Cadmium_Sediments",0.098,3,20.2635005565079,8.86193554208569,2.89442606070452,37.6325750523113,913.527777753203,399.394993388241,130.727975106638,1696.32758039977
"2169","Basin","ZONE 2","Cadmium_Sediments",0.11,3,20.2635005565079,8.86193554208569,2.89442606070452,37.6325750523113,913.527777753203,399.394993388241,130.727975106638,1696.32758039977
"2170","Basin","ZONE 2","Cadmium_Sediments",0.14,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2171","Basin","ZONE 2","Cadmium_Sediments",0.16,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2172","Basin","ZONE 2","Cadmium_Sediments",0.18,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2173","Basin","ZONE 2","Cadmium_Sediments",0.19,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2174","Basin","ZONE 2","Cadmium_Sediments",0.2,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2175","Basin","ZONE 2","Cadmium_Sediments",0.21,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2176","Basin","ZONE 2","Cadmium_Sediments",0.22,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2177","Basin","ZONE 2","Cadmium_Sediments",0.23,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2178","Basin","ZONE 2","Cadmium_Sediments",0.24,4,27.1584654439049,10.5389777331091,6.50244865314152,47.8144822346682,1224.36952662601,474.961922888055,293.461263737536,2155.27778951449
"2179","Basin","ZONE 2","Cadmium_Sediments",0.25,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2180","Basin","ZONE 2","Cadmium_Sediments",0.28,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2181","Basin","ZONE 2","Cadmium_Sediments",0.29,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2182","Basin","ZONE 2","Cadmium_Sediments",0.3,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2183","Basin","ZONE 2","Cadmium_Sediments",0.32,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2184","Basin","ZONE 2","Cadmium_Sediments",0.33,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2185","Basin","ZONE 2","Cadmium_Sediments",0.35,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2186","Basin","ZONE 2","Cadmium_Sediments",0.36,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2187","Basin","ZONE 2","Cadmium_Sediments",0.38,5,34.0534303313018,10.7131354145113,13.056070757359,55.0507899052446,1535.21127549882,482.751761923547,589.035208655419,2481.38734234223
"2188","Basin","ZONE 2","Cadmium_Sediments",0.39,6,40.529437607177,11.1496062022002,18.6766110090603,62.3822642052937,1827.16539857574,502.051391440242,843.162752964645,2811.16804418683
"2189","Basin","ZONE 2","Cadmium_Sediments",0.4,6,40.529437607177,11.1496062022002,18.6766110090603,62.3822642052937,1827.16539857574,502.051391440242,843.162752964645,2811.16804418683
"2190","Basin","ZONE 2","Cadmium_Sediments",0.43,7,47.424402494574,11.5335704420386,24.8190198150226,70.0297851741253,2138.00714744855,523.262867281644,1112.43077312937,3163.58352176773
"2191","Basin","ZONE 2","Cadmium_Sediments",0.45,8,54.3193673819709,11.5064290998668,31.7671807555684,76.8715540083735,2448.84889632136,522.48584663027,1424.79545449411,3472.90233814861
"2192","Basin","ZONE 2","Cadmium_Sediments",0.47,8,54.3193673819709,11.5064290998668,31.7671807555684,76.8715540083735,2448.84889632136,522.48584663027,1424.79545449411,3472.90233814861
"2193","Basin","ZONE 2","Cadmium_Sediments",0.48,8,54.3193673819709,11.5064290998668,31.7671807555684,76.8715540083735,2448.84889632136,522.48584663027,1424.79545449411,3472.90233814861
"2194","Basin","ZONE 2","Cadmium_Sediments",0.5,8,54.3193673819709,11.5064290998668,31.7671807555684,76.8715540083735,2448.84889632136,522.48584663027,1424.79545449411,3472.90233814861
"2195","Basin","ZONE 2","Cadmium_Sediments",0.57,8,54.3193673819709,11.5064290998668,31.7671807555684,76.8715540083735,2448.84889632136,522.48584663027,1424.79545449411,3472.90233814861
"2196","Basin","ZONE 2","Cadmium_Sediments",0.62,8,54.3193673819709,11.5064290998668,31.7671807555684,76.8715540083735,2448.84889632136,522.48584663027,1424.79545449411,3472.90233814861
"2197","Basin","ZONE 2","Cadmium_Sediments",0.67,9,61.2143322693679,10.4875407398222,40.6591301329198,81.769534405816,2759.69064519417,477.384014708587,1824.0351695702,3695.34612081814
"2198","Basin","ZONE 2","Cadmium_Sediments",0.74,10,66.8608704420261,11.2946472768014,44.723768561412,88.9979723226403,3014.25028825695,505.445675409708,2023.5949683124,4004.9056082015
"2199","Basin","ZONE 2","Cadmium_Sediments",0.76,11,73.7546170823425,9.79852529019131,54.5498604119626,92.9593737527223,3325.0371155951,436.89913856981,2468.7305391217,4181.3436920685
"2200","Basin","ZONE 2","Cadmium_Sediments",0.83,11,73.7546170823425,9.79852529019131,54.5498604119626,92.9593737527223,3325.0371155951,436.89913856981,2468.7305391217,4181.3436920685
"2201","Basin","ZONE 2","Cadmium_Sediments",0.91,12,80.2306243582177,8.84819734610744,62.8884762317442,97.5727724846912,3616.99123867201,392.311259181096,2848.07529994751,4385.90717739652
"2202","Basin","ZONE 2","Cadmium_Sediments",0.94,13,87.1255892456146,6.85921893249769,73.6817671758439,100,3927.83298754482,299.823092842933,3340.19052383927,4515.47545125038
"2203","Basin","ZONE 2","Cadmium_Sediments",0.97,13,87.1255892456146,6.85921893249769,73.6817671758439,100,3927.83298754482,299.823092842933,3340.19052383927,4515.47545125038
"2204","Basin","ZONE 2","Cadmium_Sediments",1.06,14,93.5239927241248,5.91757432673015,81.9257601678949,100,4216.28854311834,263.915932622997,3699.02282023097,4733.55426600571
"2205","Basin","ZONE 2","Cadmium_Sediments",1.09,15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"2206","Basin","ZONE 2","Cadmium_Sediments",1.1,15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"2207","Basin","ZONE 3","Cadmium_Sediments",0.077,0,0,0,0,0,0,0,0,0
"2208","Basin","ZONE 3","Cadmium_Sediments",0.079,0,0,0,0,0,0,0,0,0
"2209","Basin","ZONE 3","Cadmium_Sediments",0.084,0,0,0,0,0,0,0,0,0
"2210","Basin","ZONE 3","Cadmium_Sediments",0.085,2,13.0038289430367,7.31919095927679,0,27.3491796191904,13056.1126820347,7239.8693758672,0,27245.9959115089
"2211","Basin","ZONE 3","Cadmium_Sediments",0.086,2,13.0038289430367,7.31919095927679,0,27.3491796191904,13056.1126820347,7239.8693758672,0,27245.9959115089
"2212","Basin","ZONE 3","Cadmium_Sediments",0.087,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2213","Basin","ZONE 3","Cadmium_Sediments",0.088,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2214","Basin","ZONE 3","Cadmium_Sediments",0.089,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2215","Basin","ZONE 3","Cadmium_Sediments",0.09,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2216","Basin","ZONE 3","Cadmium_Sediments",0.091,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2217","Basin","ZONE 3","Cadmium_Sediments",0.092,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2218","Basin","ZONE 3","Cadmium_Sediments",0.093,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2219","Basin","ZONE 3","Cadmium_Sediments",0.094,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2220","Basin","ZONE 3","Cadmium_Sediments",0.095,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2221","Basin","ZONE 3","Cadmium_Sediments",0.097,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2222","Basin","ZONE 3","Cadmium_Sediments",0.098,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2223","Basin","ZONE 3","Cadmium_Sediments",0.11,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2224","Basin","ZONE 3","Cadmium_Sediments",0.14,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2225","Basin","ZONE 3","Cadmium_Sediments",0.16,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2226","Basin","ZONE 3","Cadmium_Sediments",0.18,3,19.5271784986853,6.82654168723087,6.14740265275153,32.9069543446191,19605.690289979,6631.5614297657,6608.06872637324,32603.3118535847
"2227","Basin","ZONE 3","Cadmium_Sediments",0.19,6,41.7638159619505,10.137344015313,21.8949867930444,61.6326451308566,41931.7333086707,10129.8695547338,22077.5538133035,61785.9128040378
"2228","Basin","ZONE 3","Cadmium_Sediments",0.2,6,41.7638159619505,10.137344015313,21.8949867930444,61.6326451308566,41931.7333086707,10129.8695547338,22077.5538133035,61785.9128040378
"2229","Basin","ZONE 3","Cadmium_Sediments",0.21,7,50.4772058832934,9.02743441891483,32.7837595494231,68.1706522171638,50680.1566502802,9556.6919505154,31949.3846159261,69410.9286846342
"2230","Basin","ZONE 3","Cadmium_Sediments",0.22,8,56.9576852706815,10.6215472628848,36.1398351753373,77.7755353660256,57186.6917243707,10893.1292667388,35836.5506826234,78536.8327661179
"2231","Basin","ZONE 3","Cadmium_Sediments",0.23,8,56.9576852706815,10.6215472628848,36.1398351753373,77.7755353660256,57186.6917243707,10893.1292667388,35836.5506826234,78536.8327661179
"2232","Basin","ZONE 3","Cadmium_Sediments",0.24,8,56.9576852706815,10.6215472628848,36.1398351753373,77.7755353660256,57186.6917243707,10893.1292667388,35836.5506826234,78536.8327661179
"2233","Basin","ZONE 3","Cadmium_Sediments",0.25,8,56.9576852706815,10.6215472628848,36.1398351753373,77.7755353660256,57186.6917243707,10893.1292667388,35836.5506826234,78536.8327661179
"2234","Basin","ZONE 3","Cadmium_Sediments",0.28,8,56.9576852706815,10.6215472628848,36.1398351753373,77.7755353660256,57186.6917243707,10893.1292667388,35836.5506826234,78536.8327661179
"2235","Basin","ZONE 3","Cadmium_Sediments",0.29,8,56.9576852706815,10.6215472628848,36.1398351753373,77.7755353660256,57186.6917243707,10893.1292667388,35836.5506826234,78536.8327661179
"2236","Basin","ZONE 3","Cadmium_Sediments",0.3,9,63.2635382424795,11.8118164121052,40.1128034827541,86.4142730022048,63517.8982725946,11698.6172941776,40589.029707089,86446.7668381002
"2237","Basin","ZONE 3","Cadmium_Sediments",0.32,9,63.2635382424795,11.8118164121052,40.1128034827541,86.4142730022048,63517.8982725946,11698.6172941776,40589.029707089,86446.7668381002
"2238","Basin","ZONE 3","Cadmium_Sediments",0.33,9,63.2635382424795,11.8118164121052,40.1128034827541,86.4142730022048,63517.8982725946,11698.6172941776,40589.029707089,86446.7668381002
"2239","Basin","ZONE 3","Cadmium_Sediments",0.35,10,71.9769281638224,11.6981430999017,49.0489890020193,94.9048673256255,72266.3216142041,12267.2493663398,48222.9546668063,96309.6885616019
"2240","Basin","ZONE 3","Cadmium_Sediments",0.36,10,71.9769281638224,11.6981430999017,49.0489890020193,94.9048673256255,72266.3216142041,12267.2493663398,48222.9546668063,96309.6885616019
"2241","Basin","ZONE 3","Cadmium_Sediments",0.38,11,78.500277719471,10.1602918374109,58.5864716457294,98.4140837932127,78815.8992221484,10483.8008368621,58268.0271608078,99363.7712834889
"2242","Basin","ZONE 3","Cadmium_Sediments",0.39,12,87.213667640814,7.85904919457647,71.8102142667156,100,87564.3225637578,9462.06786543072,69019.0103282398,106109.634799276
"2243","Basin","ZONE 3","Cadmium_Sediments",0.4,12,87.213667640814,7.85904919457647,71.8102142667156,100,87564.3225637578,9462.06786543072,69019.0103282398,106109.634799276
"2244","Basin","ZONE 3","Cadmium_Sediments",0.43,13,93.519520612612,5.69133217868044,82.3647145183444,100,93895.5291119818,7335.02121370045,79519.1517072917,108271.906516672
"2245","Basin","ZONE 3","Cadmium_Sediments",0.45,13,93.519520612612,5.69133217868044,82.3647145183444,100,93895.5291119818,7335.02121370045,79519.1517072917,108271.906516672
"2246","Basin","ZONE 3","Cadmium_Sediments",0.47,13,93.519520612612,5.69133217868044,82.3647145183444,100,93895.5291119818,7335.02121370045,79519.1517072917,108271.906516672
"2247","Basin","ZONE 3","Cadmium_Sediments",0.48,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2248","Basin","ZONE 3","Cadmium_Sediments",0.5,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2249","Basin","ZONE 3","Cadmium_Sediments",0.57,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2250","Basin","ZONE 3","Cadmium_Sediments",0.62,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2251","Basin","ZONE 3","Cadmium_Sediments",0.67,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2252","Basin","ZONE 3","Cadmium_Sediments",0.74,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2253","Basin","ZONE 3","Cadmium_Sediments",0.76,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2254","Basin","ZONE 3","Cadmium_Sediments",0.83,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2255","Basin","ZONE 3","Cadmium_Sediments",0.91,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2256","Basin","ZONE 3","Cadmium_Sediments",0.94,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2257","Basin","ZONE 3","Cadmium_Sediments",0.97,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2258","Basin","ZONE 3","Cadmium_Sediments",1.06,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2259","Basin","ZONE 3","Cadmium_Sediments",1.09,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2260","Basin","ZONE 3","Cadmium_Sediments",1.1,14,100,0,100,100,100402.064186072,3527.89703626685,93487.5130538237,107316.615318321
"2261","Basin","ZONE 4","Cadmium_Sediments",0.077,0,0,0,0,0,0,0,0,0
"2262","Basin","ZONE 4","Cadmium_Sediments",0.079,0,0,0,0,0,0,0,0,0
"2263","Basin","ZONE 4","Cadmium_Sediments",0.084,0,0,0,0,0,0,0,0,0
"2264","Basin","ZONE 4","Cadmium_Sediments",0.085,0,0,0,0,0,0,0,0,0
"2265","Basin","ZONE 4","Cadmium_Sediments",0.086,0,0,0,0,0,0,0,0,0
"2266","Basin","ZONE 4","Cadmium_Sediments",0.087,0,0,0,0,0,0,0,0,0
"2267","Basin","ZONE 4","Cadmium_Sediments",0.088,0,0,0,0,0,0,0,0,0
"2268","Basin","ZONE 4","Cadmium_Sediments",0.089,0,0,0,0,0,0,0,0,0
"2269","Basin","ZONE 4","Cadmium_Sediments",0.09,0,0,0,0,0,0,0,0,0
"2270","Basin","ZONE 4","Cadmium_Sediments",0.091,0,0,0,0,0,0,0,0,0
"2271","Basin","ZONE 4","Cadmium_Sediments",0.092,0,0,0,0,0,0,0,0,0
"2272","Basin","ZONE 4","Cadmium_Sediments",0.093,1,7.43260793022992,6.08198016565581,0,19.3530700096023,2576.5779175065,2115.13610121056,0,6722.16849827966
"2273","Basin","ZONE 4","Cadmium_Sediments",0.094,1,7.43260793022992,6.08198016565581,0,19.3530700096023,2576.5779175065,2115.13610121056,0,6722.16849827966
"2274","Basin","ZONE 4","Cadmium_Sediments",0.095,1,7.43260793022992,6.08198016565581,0,19.3530700096023,2576.5779175065,2115.13610121056,0,6722.16849827966
"2275","Basin","ZONE 4","Cadmium_Sediments",0.097,3,21.6614165318537,9.25628770630622,3.51942599695269,39.8034070667548,7509.11766392043,3219.02435090951,1199.94587078037,13818.2894570605
"2276","Basin","ZONE 4","Cadmium_Sediments",0.098,5,35.7474093880608,10.7899879633434,14.599421586287,56.8953971898346,12392.1490951686,3737.204503434,5067.3628655771,19716.9353247602
"2277","Basin","ZONE 4","Cadmium_Sediments",0.11,5,35.7474093880608,10.7899879633434,14.599421586287,56.8953971898346,12392.1490951686,3737.204503434,5067.3628655771,19716.9353247602
"2278","Basin","ZONE 4","Cadmium_Sediments",0.14,5,35.7474093880608,10.7899879633434,14.599421586287,56.8953971898346,12392.1490951686,3737.204503434,5067.3628655771,19716.9353247602
"2279","Basin","ZONE 4","Cadmium_Sediments",0.16,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2280","Basin","ZONE 4","Cadmium_Sediments",0.18,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2281","Basin","ZONE 4","Cadmium_Sediments",0.19,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2282","Basin","ZONE 4","Cadmium_Sediments",0.2,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2283","Basin","ZONE 4","Cadmium_Sediments",0.21,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2284","Basin","ZONE 4","Cadmium_Sediments",0.22,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2285","Basin","ZONE 4","Cadmium_Sediments",0.23,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2286","Basin","ZONE 4","Cadmium_Sediments",0.24,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2287","Basin","ZONE 4","Cadmium_Sediments",0.25,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2288","Basin","ZONE 4","Cadmium_Sediments",0.28,7,50.142584398393,11.1579132854207,28.2734762163474,72.0116925804386,17382.3611981654,3878.27030380179,9781.09108040271,24983.6313159281
"2289","Basin","ZONE 4","Cadmium_Sediments",0.29,8,57.2125448405128,10.2212350722408,37.1792922214031,77.2457974596225,19833.2242228006,3537.80364578972,12899.2564926782,26767.1919529229
"2290","Basin","ZONE 4","Cadmium_Sediments",0.3,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2291","Basin","ZONE 4","Cadmium_Sediments",0.32,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2292","Basin","ZONE 4","Cadmium_Sediments",0.33,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2293","Basin","ZONE 4","Cadmium_Sediments",0.35,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2294","Basin","ZONE 4","Cadmium_Sediments",0.36,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2295","Basin","ZONE 4","Cadmium_Sediments",0.38,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2296","Basin","ZONE 4","Cadmium_Sediments",0.39,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2297","Basin","ZONE 4","Cadmium_Sediments",0.4,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2298","Basin","ZONE 4","Cadmium_Sediments",0.43,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
"2299","Basin","ZONE 4","Cadmium_Sediments",0.45,9,64.448871691341,8.48113006840576,47.8261622090659,81.071581173616,22341.7596040185,2943.5850504706,16572.4389196657,28111.0802883714
