"","Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"68","Basin","ZONE 6","Mercury_Sediments","Mean",9,0.110471461886502,"0.0277721101463635",0.05603912622495,0.164903797548054
"69","Basin","ZONE 6","Mercury_Sediments","Variance",9,0.00672393067452209,"0.00176043697069068",0.00327353761491556,0.0101743237341286
"70","Basin","ZONE 6","Mercury_Sediments","Std. Deviation",9,0.0819995772825817,"0.010734427109447",0.0609604867533952,0.103038667811768
"71","Combined","All Basins","Antimony_Sediments","5Pct",3,0.396694918625715,"",0.381403605501168,0.405110173374417
"72","Combined","All Basins","Antimony_Sediments","10Pct",5,0.409088251964509,"",0.396492922292426,0.415919682716109
"73","Combined","All Basins","Antimony_Sediments","25Pct",10,0.426388942135772,"",0.414718927986289,0.433891135542965
"74","Combined","All Basins","Antimony_Sediments","50Pct",24,0.443263877542425,"",0.43462056892045,0.456531887003468
"75","Combined","All Basins","Antimony_Sediments","75Pct",45,0.484388511067371,"",0.458684090800241,0.645955162706751
"76","Combined","All Basins","Antimony_Sediments","90Pct",67,0.756026161723332,"",0.620444425301843,1.11854665294492
"77","Combined","All Basins","Antimony_Sediments","95Pct",75,1.05444260890373,"",0.738738876847051,1.4
"78","Combined","All Basins","Antimony_Sediments","Mean",81,0.534936983926745,"0.0226166711948131",0.490609122934726,0.579264844918763
"79","Combined","All Basins","Antimony_Sediments","Variance",81,0.0399496746488129,"0.0111157960636658",0.0181631147045358,0.0617362345930901
"80","Combined","All Basins","Antimony_Sediments","Std. Deviation",81,0.175638538688145,"0.0292094846509429",0.118389000765321,0.232888076610968
"81","Basin","ZONE 1","Antimony_Sediments","5Pct",0,0.417790023354291,"",0.417419212917738,0.418160833790844
"82","Basin","ZONE 1","Antimony_Sediments","10Pct",1,0.424574225147551,"",0.24,0.433633261105875
"83","Basin","ZONE 1","Antimony_Sediments","25Pct",2,0.435455704080844,"",0.422390286566049,0.456244746580416
"84","Basin","ZONE 1","Antimony_Sediments","50Pct",7,0.466107247687645,"",0.435997785908377,0.623841091233139
"85","Basin","ZONE 1","Antimony_Sediments","75Pct",11,0.625490016984038,"",0.531030021332118,0.926730212010525
"86","Basin","ZONE 1","Antimony_Sediments","90Pct",13,0.828913229457514,"",0.62120675541678,0.93
"87","Basin","ZONE 1","Antimony_Sediments","95Pct",14,0.923614153682189,"",0.684930872916884,0.93
"88","Basin","ZONE 1","Antimony_Sediments","Mean",15,0.565711747362581,"0.0409218481044462",0.485506398897047,0.645917095828114
"89","Basin","ZONE 1","Antimony_Sediments","Variance",15,0.0254508138142708,"0.00862964065344514",0.00853702893399558,0.0423645986945459
"90","Basin","ZONE 1","Antimony_Sediments","Std. Deviation",15,0.159533111968239,"0.0270465502332932",0.106522847604931,0.212543376331547
