"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"34","Basin","ZONE 6","TN_Category","1",12,0.825418721329539,0.492076042941326,0,1.78987004314952,717.076836542635,86.7556569981892,547.038873371074,887.114799714196
"35","Basin","ZONE 6","TN_Category","Total",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"36","Combined","All Basins","TP_Category","0",36,62.8506299631322,4.87030934034472,53.3049990624876,72.3962608637769,189084.408898878,45262.7091905169,100371.129042754,277797.688755001
"37","Combined","All Basins","TP_Category","1",52,37.1493700368678,4.87030934034472,27.6037391362231,46.6950009375124,111762.868224348,14198.1063670679,83935.0910962263,139590.64535247
"38","Combined","All Basins","TP_Category","Total",88,100,0,100,100,300847.277123226,42668.8279823353,217217.911015314,384476.643231138
"39","Basin","ZONE 1","TP_Category","0",6,40.6694481622777,10.4343964346917,20.2184069498688,61.1204893746865,6296.61428195134,1619.84265647302,3121.78101464253,9471.44754926016
"40","Basin","ZONE 1","TP_Category","1",9,59.3305518377223,10.4343964346917,38.8795106253135,79.7815930501312,9185.80450284955,1634.99376879974,5981.27560105466,12390.3334046445
"41","Basin","ZONE 1","TP_Category","Total",15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"42","Basin","ZONE 2","TP_Category","0",2,12.0449416511684,5.10896323549648,2.0315577112561,22.0583255910808,543.015198636298,228.265219403735,95.623589681845,990.406807590751
"43","Basin","ZONE 2","TP_Category","1",13,87.9550583488316,5.10896323549648,77.9416744089193,97.9684422887439,3965.22746755896,246.934145855126,3481.24543512975,4449.20949998816
"44","Basin","ZONE 2","TP_Category","Total",15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"45","Basin","ZONE 3","TP_Category","0",7,48.4735791053933,11.9938251890666,24.9661136979534,71.9810445128332,52096.081795324,13393.3971121881,25845.5058247925,78346.6577658554
"46","Basin","ZONE 3","TP_Category","1",8,51.5264208946067,11.9938251890666,28.0189554871668,75.0338863020466,55377.0669937401,12571.872327853,30736.6500129124,80017.4839745678
"47","Basin","ZONE 3","TP_Category","Total",15,100,0,100,100,107473.148789064,3400.04461344486,100809.183800883,114137.113777245
"48","Basin","ZONE 4","TP_Category","0",5,35.6585216706766,10.5403990830078,14.9997190853023,56.3173242560509,12361.335398025,3640.3676659874,5226.34588220551,19496.3249138444
"49","Basin","ZONE 4","TP_Category","1",9,64.3414783293234,10.5403990830078,43.6826757439491,85.0002809146977,22304.5307648737,3679.75369093079,15092.346058671,29516.7154710764
"50","Basin","ZONE 4","TP_Category","Total",14,100,0,100,100,34665.8661628987,131.177487143307,34408.7630125153,34922.969313282
"51","Basin","ZONE 5","TP_Category","0",8,60.5243561660006,10.9836604049647,38.9967773538512,82.0519349781501,31377.8166202162,6614.01708254204,18414.5813453011,44341.0518951313
"52","Basin","ZONE 5","TP_Category","1",6,39.4756438339994,10.9836604049647,17.94806502185,61.0032226461488,20465.4719463834,5220.43881627763,10233.5998829843,30697.3440097825
"53","Basin","ZONE 5","TP_Category","Total",14,100,0,100,100,51843.2885665996,2366.85554354821,47204.3369446362,56482.2401885631
"54","Basin","ZONE 6","TP_Category","0",8,99.4650126862352,0.349232542916711,98.7805294798891,100,86409.5456047249,42540.054808459,3032.57027978539,169786.520929664
"55","Basin","ZONE 6","TP_Category","1",7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.766548942543,80.6276994428703,306.739161878197,622.793936006889
"56","Basin","ZONE 6","TP_Category","Total",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"57","Combined","All Basins","DO_Category","0",4,3.90140102865231,2.2088926502805,0,8.23075106891732,11737.258764358,6647.41225998048,0,24765.9473843098
"58","Combined","All Basins","DO_Category","1",84,96.0985989713477,2.2088926502805,91.7692489310827,100,289110.018358868,43172.9162011091,204492.657497128,373727.379220608
"59","Combined","All Basins","DO_Category","Total",88,100,0,100,100,300847.277123226,42668.8279823353,217217.911015314,384476.643231138
"60","Basin","ZONE 1","DO_Category","0",2,14.3085597122973,8.63297928935165,0,31.2288881987067,2215.31113673117,1349.36920661744,0,4860.02618354874
"61","Basin","ZONE 1","DO_Category","1",13,85.6914402877027,8.63297928935165,68.7711118012933,100,13267.1076480697,1304.661198175,10710.0186876199,15824.1966085196
"62","Basin","ZONE 1","DO_Category","Total",15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"63","Basin","ZONE 2","DO_Category","1",15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"64","Basin","ZONE 2","DO_Category","Total",15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"65","Basin","ZONE 3","DO_Category","0",1,6.57939651221165,5.71728464446784,0,17.7850685047325,7071.08460299172,6144.55986569996,0,19114.2006406139
"66","Basin","ZONE 3","DO_Category","1",14,93.4206034877884,5.71728464446785,82.2149314952675,100,100402.064186072,6967.97675097118,86745.0807090564,114059.047663088
"67","Basin","ZONE 3","DO_Category","Total",15,100,0,100,100,107473.148789064,3400.04461344486,100809.183800883,114137.113777245
"68","Basin","ZONE 4","DO_Category","0",1,7.06996044211979,6.1999368412539,0,19.2216133574005,2450.86302463513,2147.48144466972,0,6659.84931365581
"69","Basin","ZONE 4","DO_Category","1",13,92.9300395578802,6.1999368412539,80.7783866425996,100,32215.0031382635,2176.20505542659,27949.7196066534,36480.2866698737
"70","Basin","ZONE 4","DO_Category","Total",14,100,0,100,100,34665.8661628987,131.177487143307,34408.7630125153,34922.969313282
"71","Basin","ZONE 5","DO_Category","1",14,100,0,100,100,51843.2885665996,2366.85554354821,47204.3369446362,56482.2401885631
"72","Basin","ZONE 5","DO_Category","Total",14,100,0,100,100,51843.2885665996,2366.85554354821,47204.3369446362,56482.2401885631
"73","Basin","ZONE 6","DO_Category","1",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"74","Basin","ZONE 6","DO_Category","Total",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"75","Combined","All Basins","TN_TP_DO_Category","1",23,55.1987484841631,4.79126882352709,45.8080341498004,64.5894628185258,166063.931820703,45219.2460404803,77435.8381733059,254692.0254681
"76","Combined","All Basins","TN_TP_DO_Category","2",24,23.7466482715157,4.16935890587991,15.5748549773698,31.9184415656617,71441.1447328847,12174.5737955416,47579.4185664981,95302.8708992714
"77","Combined","All Basins","TN_TP_DO_Category","3",41,21.0546032443211,3.85614404916639,13.4966997887566,28.6125066998857,63342.2005696385,11291.8102952021,41210.6590707838,85473.7420684932
"78","Combined","All Basins","TN_TP_DO_Category","Total",88,100,0,100,100,300847.277123226,42668.8279823353,217217.911015314,384476.643231138
"79","Basin","ZONE 1","TN_TP_DO_Category","1",3,18.591350691137,9.04474029621532,0.863985461036845,36.3187159212372,2878.39077175281,1372.69307787642,187.961777287584,5568.81976621803
"80","Basin","ZONE 1","TN_TP_DO_Category","2",5,34.9753074404113,10.2344297033089,14.9161938196189,55.0344210612037,5415.0235691961,1629.29927280721,2221.65567445667,8608.39146393553
"81","Basin","ZONE 1","TN_TP_DO_Category","3",7,46.4333418684517,8.03544413154995,30.6841607708301,62.1825229660733,7189.00444385199,1270.39876382689,4699.06862074708,9678.94026695689
"82","Basin","ZONE 1","TN_TP_DO_Category","Total",15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"83","Basin","ZONE 2","TN_TP_DO_Category","1",1,6.39840347851016,5.14961514707028,0,16.4914637010099,288.455555573517,232.838504938352,0,744.810639466837
"84","Basin","ZONE 2","TN_TP_DO_Category","2",1,5.64653817265826,4.68436862085801,0,14.8277319598495,254.559643062782,209.465598357289,0,665.1046718432
"85","Basin","ZONE 2","TN_TP_DO_Category","3",13,87.9550583488316,5.10896323549648,77.9416744089193,97.9684422887439,3965.22746755896,246.934145855126,3481.24543512975,4449.20949998816
"86","Basin","ZONE 2","TN_TP_DO_Category","Total",15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"87","Basin","ZONE 3","TN_TP_DO_Category","1",5,36.5285102514873,11.9015584369779,13.2018843551117,59.8551361478629,39258.3401730095,13483.6486849357,12830.8743703446,65685.8059756743
"88","Basin","ZONE 3","TN_TP_DO_Category","2",7,44.7037881912912,10.3742493878042,24.3706330245583,65.036943358024,48044.5687971744,10728.4722480114,27017.1495819346,69071.9880124142
"89","Basin","ZONE 3","TN_TP_DO_Category","3",3,18.7677015572215,8.41382325885932,2.27691099757183,35.2584921168712,20170.2398188802,8857.48186977608,2809.89436040257,37530.5852773578
"90","Basin","ZONE 3","TN_TP_DO_Category","Total",15,100,0,100,100,107473.148789064,3400.04461344486,100809.183800883,114137.113777245
"91","Basin","ZONE 4","TN_TP_DO_Category","1",4,28.5885612285568,8.53036423869354,11.869354545709,45.3077679114046,9910.47237338984,2946.75357318326,4134.94149863592,15686.0032481437
"92","Basin","ZONE 4","TN_TP_DO_Category","2",4,28.4462081771875,9.21676001057378,10.3816905023139,46.5107258520611,9861.12445512337,3193.78678522433,3601.41738178372,16120.831528463
"93","Basin","ZONE 4","TN_TP_DO_Category","3",6,42.9652305942557,11.8992335696215,19.6431613541677,66.2872998343437,14894.2693343855,4138.50105060117,6782.95632522601,23005.5823435449
"94","Basin","ZONE 4","TN_TP_DO_Category","Total",14,100,0,100,100,34665.8661628987,131.177487143307,34408.7630125153,34922.969313282
"95","Basin","ZONE 5","TN_TP_DO_Category","1",7,53.1814983041316,11.1181101549463,31.3904028242879,74.9725937839753,27571.0376298522,6533.9237613987,14764.7823797803,40377.2928799242
"96","Basin","ZONE 5","TN_TP_DO_Category","2",2,14.685715723738,8.67860891917115,0,31.6954766412215,7613.55798072797,4496.5555235706,0,16426.644861411
"97","Basin","ZONE 5","TN_TP_DO_Category","3",5,32.1327859721304,11.2652396390663,10.0533220023475,54.2122499419133,16658.6929560194,5499.21934515741,5880.42109642493,27436.9648156139
"98","Basin","ZONE 5","TN_TP_DO_Category","Total",14,100,0,100,100,51843.2885665996,2366.85554354821,47204.3369446362,56482.2401885631
"99","Basin","ZONE 6","TN_TP_DO_Category","1",3,99.1745812786705,0.492076042941327,98.2101299568505,100,86157.2353171248,42540.0683381498,2780.23347447856,169534.237159771
"100","Basin","ZONE 6","TN_TP_DO_Category","2",5,0.29043140756475,0.152553257752071,0,0.589430298483065,252.310287600091,48.5052929605546,157.24166033784,347.378914862342
"101","Basin","ZONE 6","TN_TP_DO_Category","3",7,0.534987313764789,0.349232542916711,0,1.21947052011088,464.766548942543,80.6276994428703,306.739161878197,622.793936006889
"102","Basin","ZONE 6","TN_TP_DO_Category","Total",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"103","Combined","All Basins","E_Coli_Category","[0,409]",87,100,0,100,100,300100.59193758,42668.2624935112,216472.334167397,383728.849707764
"104","Combined","All Basins","E_Coli_Category","Total",87,100,0,100,100,300100.59193758,42668.2624935112,216472.334167397,383728.849707764
"105","Basin","ZONE 1","E_Coli_Category","[0,409]",14,100,0,100,100,14735.7335991554,305.170916048931,14137.6095945703,15333.8576037404
"106","Basin","ZONE 1","E_Coli_Category","Total",14,100,0,100,100,14735.7335991554,305.170916048931,14137.6095945703,15333.8576037404
"107","Basin","ZONE 2","E_Coli_Category","[0,409]",15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"108","Basin","ZONE 2","E_Coli_Category","Total",15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
